Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","ROIC LF
","ROE LF
","Free Cash Flow Margin
","T12M EBITDA Mrgn LF
","Net Mrgn 5Yr Avg LF
","OPM LF
","GM LF
","Interest Coverage Ratio
","Debt/Equity LF
","Debt/Assets LF
","Modified Working Capital Turnover LF
","Inv Turnover LF
","A/R Trnovr LF
","Cash Conversion Cycle LF
","Cash Ratio LF
","Quick Ratio LF
","Curr Ratio LF
"
CTRA UN Equity,Contura Energy Inc,4.87,Energy,"Oil, Gas & Consumable Fuels",22.31299591,-3.399539948,3.261610719,18.20601845,0.156956002,-4.984368801,-0.501269996,0,69.65962982,22.67132568,10.46277142,18.73672676,11.85700989,36.01253128,0.462291002,1.249539018,2.333487988
CTRE UW Equity,CareTrust REIT Inc,22.73,Real Estate,Equity Real Estate Investment Trusts (REITs),5.306641102,5.467384815,-123.2868832,76.23760223,27.63031578,58.82698822,--,0,59.79187012,36.51578522,--,--,--,--,--,--,--
CTS UN Equity,CTS Corp,24.8,Information Technology,"Electronic Equipment, Instruments & Components",8.130402565,9.230950356,9.098526863,17.64967918,9.066396713,10.77103615,33.64047241,0,31.44299698,19.80449295,6.556919098,7.26582098,5.954573154,52.58073425,1.033967018,1.838603973,2.4495399
CTSH UW Equity,Cognizant Technology Solutions Corp,59.83,Information Technology,IT Services,14.45196819,16.41272354,12.55437049,19.23374748,11.92709923,14.61251163,35.83099747,0,15.52349758,10.55912113,5.601801872,--,5.207260132,--,1.147837996,2.239356041,2.551457882
CTT UN Equity,CatchMark Timber Trust Inc,8.95,Real Estate,Equity Real Estate Investment Trusts (REITs),-11.78730106,-36.29070282,26.95555202,31.90227509,-105.29776,0.96233201,--,0,236.1397095,68.72315979,--,--,--,--,--,--,--
CTVA UN Equity,Corteva Inc,27.28,Materials,Chemicals,--,--,0,--,--,-5.464297771,34.02614975,0,0.496843994,0.287755996,--,--,--,--,0.214736998,0.885773003,1.641054034
CTXS UW Equity,Citrix Systems Inc,115.42,Information Technology,Software,35.83106995,98.16085052,23.90302947,25.90079498,22.20608711,22.88907623,85.28357697,0,119.3011246,22.76942062,4.68026495,24.55080223,4.274004936,36.48178101,0.322005987,0.715948999,0.827268004
CUB UN Equity,Cubic Corp,55.56,Industrials,Aerospace & Defense,3.984836102,3.80230689,-5.408376351,9.90760231,0.782473028,-1.971480966,24.12974167,0,61.39546585,31.16182137,13.43018341,10.19260597,13.19623947,27.98539352,0.119584002,0.335741997,1.367226958
CUBE UN Equity,CubeSmart,32.775,Real Estate,Equity Real Estate Investment Trusts (REITs),6.300280094,9.638977051,27.36401544,62.67100525,27.26237488,36.32013321,--,0,105.8163376,49.09129715,--,--,--,--,--,--,--
CUBI UN Equity,Customers Bancorp Inc,20.36,Financials,Banks,3.795747042,8.27851963,21.37485764,--,21.50594139,33.82492447,--,0,160.7858124,14.69305325,--,--,--,--,--,--,--
CULP UN Equity,Culp Inc,8.59,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-1.759925961,1.371281028,-0.500220785,4.680349827,1.406131029,-7.07103014,17.2004776,0,3.942634106,3.000855923,5.040297985,4.219594955,11.01019764,82.6723938,0.993574023,1.804136038,3.68136692
CURO UN Equity,Curo Group Holdings Corp,8.73,Financials,Consumer Finance,17.66272545,298.2564697,79.89798473,38.28971863,11.36965942,33.18275452,55.40478516,0,1812.489868,84.62401581,1.250926018,--,1.250926018,--,0.333339006,2.809806108,3.716243982
CUZ UN Equity,Cousins Properties Inc,37.83,Real Estate,Equity Real Estate Investment Trusts (REITs),1.820392966,4.227270126,-27.29306556,52.48656082,20.02462006,18.35639954,--,6.61,50.20455933,31.08426857,--,--,--,--,--,--,--
CVA UN Equity,Covanta Holding Corp,13.17,Industrials,Commercial Services & Supplies,2.847718,2.317497015,3.636363636,17.43315506,0.778388977,9.072164536,31.34020615,0,682.9786987,69.12516785,8.025751114,--,6.470588207,--,0.104815997,0.784703016,1.133144021
CVET UW Equity,Covetrus Inc,9.66,Health Care,Health Care Providers & Services,-45.70793915,-70.264328,1.609657948,-20.17102623,-15.32039261,-2.480159044,18.65079308,0,100.5529251,37.87563324,7.258831978,5.350940228,9.281229973,54.0897522,0.156815007,0.670687973,1.61640501
CVI UN Equity,CVR Energy Inc,24.12,Energy,"Oil, Gas & Consumable Fuels",13.98444271,28.36879349,9.836580767,13.81206799,5.602812767,4.397706032,6.373486042,0,76.13909149,32.52240753,32.71979523,14.72986984,36.26210785,11.32995796,1.093960047,1.399328947,2.166106939
CVIA UN Equity,Covia Holdings Corp,1.355,Energy,Energy Equipment & Services,0.207252994,-5.577160835,-0.904263141,20.97049522,-14.57378292,25.72715569,18.76065254,0,138.4703369,49.0088768,5.356797218,9.122121811,6.071342945,69.36517334,1.107956052,1.913988948,2.562148094
CVLT UW Equity,CommVault Systems Inc,40.17,Information Technology,Software,-3.035773039,-4.120542049,14.57472112,0.912935019,-0.547375977,-0.271616995,82.69190216,0,4.059306145,1.965409994,4.382788181,--,4.349297047,--,1.009667993,1.446099997,1.574100971
CVM UA Equity,CEL-SCI Corp,13.37,Health Care,Biotechnology,-407.9949951,-596.4284058,0,-5669.316895,-7226.193359,-19151.70117,--,0,25.81374741,6.09595108,--,--,--,--,2.055118084,2.055118084,2.353858948
CVNA UN Equity,Carvana Co,74.66,Consumer Discretionary,Specialty Retail,-21.54868126,-157.7763519,-25.06847896,-5.644055843,-3.520755053,-8.981249809,12.91668606,0,854.2683105,79.68293762,5.092361927,5.844528198,16.94021988,79.52616882,0.087893002,0.465790987,1.571822047
CVS UN Equity,CVS Health Corp,64.04,Health Care,Health Care Providers & Services,5.865472794,10.86748219,4.046717762,7.423980236,1.911978006,4.540358067,17.47821045,0,138.7392883,40.02220535,9.914705276,12.43879223,13.78737068,39.12680435,0.151135996,0.519164026,0.943699002
CVTI UW Equity,Covenant Transportation Group Inc,12.7,Industrials,Road & Rail,3.774521112,7.06094408,5.60819014,12.71016693,1.983862042,1.584918976,12.61028957,0,106.1236877,41.01243591,7.109220028,188.6264191,6.175067902,50.07667542,0.260369986,1.355895042,1.609971046
CVX UN Equity,Chevron Corp,96.5,Energy,"Oil, Gas & Consumable Fuels",-0.176146999,1.95737803,9.436242091,22.76552391,3.429363966,-28.93214607,-7.280036926,0,21.25089455,12.9967823,23.39466476,22.3104229,9.858325958,13.81740761,0.216698006,0.718959987,1.067810059
CW UN Equity,Curtiss-Wright Corp,123.51,Industrials,Aerospace & Defense,11.31880474,18.61233139,14.13414439,21.84897614,12.39353561,18.3988018,37.47527695,0,53.22023773,25.08659744,3.704878092,4.002729893,4.956147194,114.3513184,0.525066018,1.075916052,2.054152012
CWCO UW Equity,Consolidated Water Co Ltd,17.18,Utilities,Water Utilities,5.510499954,8.11884594,-10.88890683,--,20.34256172,11.8971777,42.22341919,0,2.577343941,2.438633919,2.973257065,14.23258018,2.910465002,--,7.693661213,11.89954376,13.44772434
CWEN UN Equity,Clearway Energy Inc,21.575,Utilities,Independent Power and Renewable Electricity Producers,1.128244996,-0.599129021,24.12790698,68.21705627,-7.347826958,2.553190947,60.42553329,0,309.9425659,72.3092804,11.40331459,8.550000191,9.381817818,18.09363556,0.075351998,0.131744996,0.295576006
CWEN/A UN Equity,Clearway Energy Inc,20.71,Utilities,Independent Power and Renewable Electricity Producers,1.128244996,-0.599129021,24.12790698,68.21705627,-7.347826958,2.553190947,60.42553329,0,309.9425659,72.3092804,11.40331459,8.550000191,9.381817818,18.09363556,0.075351998,0.131744996,0.295576006
CWH UN Equity,Camping World Holdings Inc,10.69,Consumer Discretionary,Specialty Retail,-1.983811021,-139.5803528,0.057074088,2.638439894,-1.770737052,-6.853547096,24.93525314,0,--,87.62626648,3.453231096,2.471025944,58.3919487,140.4654236,0.113831997,0.176988006,1.304584026
CWK UN Equity,Cushman & Wakefield PLC,17.67,Real Estate,Real Estate Management & Development,1.600468993,0.01503,2.159753171,8.452748299,-0.175931007,4.720996857,21.85618401,0,250.1805878,45.44769287,5.858017921,--,5.858017921,--,0.350125015,1.006371975,1.231722951
CWST UW Equity,Casella Waste Systems Inc,51.7,Industrials,Commercial Services & Supplies,8.385020256,--,1.838313444,19.46268463,1.680459976,7.542647839,32.36769104,0,483.3991699,63.65570068,31.17953873,71.53575897,9.582047462,-0.367496997,0.02658,0.640757978,0.787302017
CWT UN Equity,California Water Service Group,53.55,Utilities,Water Utilities,5.890734196,8.359386444,-14.69106034,29.50331497,7.453273773,13.06663322,63.50818253,0,127.9772186,32.07981873,--,35.63477707,10.9593792,-101.6291809,0.118903004,0.305501997,0.514918029
CXO UN Equity,Concho Resources Inc,64.52,Energy,"Oil, Gas & Consumable Fuels",-0.660788,-3.83584094,-8.98976413,39.63061905,15.70098209,-12.36514473,30.70539474,0,22.43279648,16.12890244,8.881422997,95.56922913,8.56000042,40.39765549,0.059222002,0.55329901,0.892554998
CXP UN Equity,Columbia Property Trust Inc,19.53,Real Estate,Equity Real Estate Investment Trusts (REITs),0.244204998,0.334293008,24.39057323,36.91736221,3.409823895,-20.39286995,--,0,56.2815361,34.85147476,--,--,--,--,--,--,--
CXW UN Equity,CoreCivic Inc,16.16,Real Estate,Equity Real Estate Investment Trusts (REITs),8.15048027,13.53144646,8.131715782,21.93862724,9.343903542,13.30851841,27.1762867,0,147.9915314,53.73603058,10.43599415,--,7.184453011,--,0.249776006,1.011101007,1.180510044
CY UW Equity,Cypress Semiconductor Corp,19.53,Information Technology,Semiconductors & Semiconductor Equipment,2.675434113,1.917842031,19.84964499,19.21934891,10.27457809,5.850226879,37.96107101,0,36.71111298,21.68172836,5.165165901,4.662016869,7.045404911,82.0243988,0.675598979,1.166293979,1.792767048
CYH UN Equity,Community Health Systems Inc,5.65,Health Care,Health Care Providers & Services,1.793730021,--,-0.401211204,10.598032,-5.985339165,4.990869999,--,0,--,89.90966797,7.202835083,--,5.731019974,--,0.094654001,1.084136963,1.501752973
CYTK UW Equity,Cytokinetics Inc,15.18,Health Care,Biotechnology,-202.338913,--,-324.1293927,--,-431.0917969,-454.8349915,--,0,--,15.54514313,6.028165817,--,3.945207119,--,8.650501251,8.650501251,8.982515335
CZR UW Equity,Caesars Entertainment Corp,11.28,Consumer Discretionary,"Hotels, Restaurants & Leisure",1.539240956,-44.41553497,2.036147335,19.59505844,-9.029178619,8.160443306,50.25357437,0,870.2849121,75.92030334,137.6692963,113.7368393,19.55704689,-13.77334118,0.850703001,1.062530041,1.264662981
D UN Equity,Dominion Energy Inc,86.77,Utilities,Multi-Utilities,2.689574003,5.46325016,-0.706010138,33.6591835,9.638549805,27.28491592,75.53072357,0,112.8257904,36.98409653,6.425745964,2.887341976,8.230443954,94.97496796,0.016702,0.245900005,0.612536013
DAL UN Equity,Delta Air Lines Inc,45.19,Industrials,Airlines,16.02637291,32.82492828,7.422298807,19.56942558,9.8956604,12.23009014,--,0,112.3518677,26.73867226,76.31006622,--,18.19156265,--,0.142645001,0.283903986,0.408284992
DAN UN Equity,Dana Inc,12.42,Consumer Discretionary,Auto Components,13.85832787,14.04599094,2.447795824,7.900231838,3.211507082,5.535984039,11.22294903,0,119.5316162,35.34626007,9.088033676,6.734712124,8.037296295,40.64526367,0.285636991,0.875338972,1.713821054
DAR UN Equity,Darling Ingredients Inc,25.62,Consumer Staples,Food Products,7.823781013,12.92037964,0.092838531,23.41977692,8.275794983,34.12583542,25.46984673,0,67.28787231,33.27536392,6.485704899,7.343438148,8.493905067,60.39447403,0.105958,0.696274996,1.332610965
DBD UN Equity,Diebold Nixdorf Inc,6.14,Information Technology,"Technology Hardware, Storage & Peripherals",-10.43925571,--,2.107197133,6.997528076,-8.163725853,-2.830843925,23.48037529,0,--,60.95077133,6.072171211,6.21493578,6.500111103,58.96792221,0.181858003,0.569016993,1.182796001
DBI UN Equity,Designer Brands Inc,13.53,Consumer Discretionary,Specialty Retail,3.57894206,6.684198856,3.454398572,9.362620354,2.135409117,5.708433151,29.45173645,0,174.9884644,51.26102829,7.486224174,3.845941067,68.84198761,66.89712524,0.177269995,0.313306987,1.444093943
DBX UW Equity,Dropbox Inc,19.39,Information Technology,Software,-5.658667088,-7.09668684,23.62005658,11.38265228,-3.060818911,-1.479820967,76.47982025,0,124.5299377,37.29623413,--,--,50.88208389,--,1.142096996,1.178261995,1.225069046
DCI UN Equity,Donaldson Co Inc,47.78,Industrials,Machinery,16.21794701,29.0518856,6.857886042,16.74235916,9.292051315,12.76434994,33.71601105,0,79.5311203,33.4408989,4.369133949,5.128964901,5.598628044,92.55660248,0.423725009,1.378764033,2.25050211
DCO UN Equity,Ducommun Inc,43.98,Industrials,Aerospace & Defense,8.566682816,11.81205368,4.540499911,12.13971138,3.680013895,8.119791031,21.45822334,0,112.1612015,41.54807281,7.332303047,5.326519966,10.68658543,54.91343689,0.273577988,0.737555981,2.355159044
DCPH UW Equity,Deciphera Pharmaceuticals Inc,54.97,Health Care,Biotechnology,-34.76752853,-34.39400864,0,-650.6040039,--,--,--,0,0.395341009,0.368533999,--,--,--,--,15.01786709,15.01786709,15.20009041
DD UN Equity,DuPont de Nemours Inc,42.66,Materials,Chemicals,0.211195007,0.734777987,-4.94142804,12.68917656,2.254890919,7.744042873,34.5119133,0,43.31745148,25.93953514,7.10252285,5.972229004,9.939386368,57.89782333,0.184520006,0.640066981,1.198058963
DDD UN Equity,3D Systems Corp,8.995,Information Technology,"Technology Hardware, Storage & Peripherals",-9.983815193,-12.69935894,1.207450715,1.263880968,-9.45328331,-2.855319977,43.60211563,0,18.03711319,11.4815588,3.459220886,2.874337912,5.33071804,130.7920837,0.820212007,1.491575003,2.289891958
DDS UN Equity,Dillard's Inc,51.95,Consumer Discretionary,Multiline Retail,6.734465122,6.72948122,4.12262323,6.606727123,2.084507942,4.85387516,31.17662048,0,37.87962723,17.92554665,5.411389828,2.833326101,132.1757507,--,0.297701001,0.347335994,1.985496044
DE UN Equity,Deere & Co,158.68,Industrials,Machinery,7.722021103,28.14937782,-0.094248306,19.31582832,7.855699062,11.85951996,33.46874619,0,378.9350281,63.0177803,4.970252991,3.80825305,7.166614056,--,0.181501001,0.412524998,0.75246799
DEA UN Equity,Easterly Government Properties Inc,24.81,Real Estate,Equity Real Estate Investment Trusts (REITs),1.820516944,0.736617029,-144.3108938,54.82450867,2.88144803,17.22197533,--,0,75.16337585,40.35824966,--,--,--,--,--,--,--
DECK UN Equity,Deckers Outdoor Corp,173.05,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",21.76058006,26.52384186,16.3538383,20.32581329,11.47813988,27.24581528,54.07617569,0,24.66373634,14.67724991,5.375464916,2.932048082,7.605894089,91.1450882,1.331864953,1.951289058,2.892857075
DEI UN Equity,Douglas Emmett Inc,39.36,Real Estate,Equity Real Estate Investment Trusts (REITs),6.566071987,14.22308445,-14.34926688,64.18240356,32.50468445,19.64344978,--,0,105.9256439,49.52177811,--,--,--,--,--,--,--
DELL UN Equity,Dell Technologies Inc,40.94,Information Technology,"Technology Hardware, Storage & Peripherals",11.07467842,--,7.650237646,9.961614609,3.716483116,3.659604073,31.19418716,0,1649.952515,46.3600235,13.4639492,18.04397202,6.300481796,-31.01080322,0.174395993,0.501294017,0.708836973
DFIN UN Equity,Donnelley Financial Solutions Inc,8.04,Financials,Capital Markets,8.890184402,15.20420456,1.108951641,16.45135498,3.35106802,3.363111019,37.88754654,0,131.7572632,39.90303421,7.720211983,46.75862122,5.23302412,33.43043518,0.095821999,0.994985998,1.176602006
DFS UN Equity,Discover Financial Services,64.31,Financials,Consumer Finance,15.21234131,26.59160614,51.59263461,48.6167717,20.94177628,31.38586998,--,0,216.7214813,22.54552841,--,--,--,--,--,--,--
DG UN Equity,Dollar General Corp,156.81,Consumer Discretionary,Multiline Retail,12.73385811,25.53576851,5.499190772,13.41430664,5.925001144,7.028884888,29.53754616,0,171.3592987,50.8302269,16.54018402,4.473646164,--,--,0.061268002,0.061268002,1.124832988
DGX UN Equity,Quest Diagnostics Inc,114.72,Health Care,Health Care Providers & Services,9.927336693,15.75020695,10.9112089,24.0098362,10.25567627,18.84735107,34.37175369,0,93.7401123,41.50899124,8.527593613,45.37837982,7.446746826,39.56903458,0.59899497,1.133165956,1.251255989
DHC UW Equity,Diversified Healthcare Trust,6.74,Real Estate,Equity Real Estate Investment Trusts (REITs),0.961026013,-3.063877106,-0.692973643,37.08620453,-15.23069191,-9.511442184,--,2.8,121.7101212,52.62627792,--,--,--,--,--,--,--
DHI UN Equity,DR Horton Inc,56.73,Consumer Discretionary,Household Durables,13.39258575,18.21714401,3.796986284,12.77784538,9.420493126,12.72912693,23.29196358,0,36.37947464,23.40821838,1.634686947,1.195183992,--,--,0.777384996,0.777384996,6.625964165
DHR UN Equity,Danaher Corp,148.5,Health Care,Health Care Equipment & Supplies,5.474373817,10.33031559,18.51421744,24.01690865,15.33869457,19.75392342,55.53364563,0,74.38767242,36.28450394,6.163465023,5.420621872,6.411046028,62.07333374,4.037285805,4.684353828,5.189796925
DHT UN Equity,DHT Holdings Inc,4.92,Energy,"Oil, Gas & Consumable Fuels",7.423853874,8.213422775,19.07682762,47.55488968,8.543963432,44.6399231,46.47639847,0,91.56715393,46.72770309,8.036407471,--,6.368188858,--,0.517171979,1.34525001,1.676041961
DHX UN Equity,DHI Group Inc,2.195,Communication Services,Interactive Media & Services,6.8951478,8.188549995,5.84789449,19.89087486,8.269413948,11.65318775,88.74188232,0,18.4509449,10.68622208,6.788311005,--,6.788311005,--,0.072614998,0.358137012,0.446298003
DIN UN Equity,Dine Brands Global Inc,78.84,Consumer Discretionary,"Hotels, Restaurants & Leisure",10.56691074,--,14.91532426,25.99041176,11.67171001,22.72505569,42.04983521,0,--,88.36985779,9.581830025,--,6.634603024,--,0.324221998,0.706632018,0.969280005
DIS UN Equity,Walt Disney Co/The,113.68,Communication Services,Entertainment,7.548212051,14.81084919,2.486704039,21.59866905,15.81375504,13.62067318,37.59708405,0,50.02986526,25.84350204,4.983251095,31.44330597,5.519229889,--,0.196367994,0.687789023,0.798229992
DISCA UW Equity,Discovery Inc,25.22,Communication Services,Media,9.468349457,16.88460922,27.90739411,40.1112709,16.58649254,24.53027153,63.91788483,0,136.8209991,48.53120041,4.991713047,--,4.242908955,--,0.479160011,1.292065024,1.610682011
DISCK UW Equity,Discovery Inc,23.86,Communication Services,Media,9.468349457,16.88460922,27.90739411,40.1112709,16.58649254,24.53027153,63.91788483,0,136.8209991,48.53120041,4.991713047,--,4.242908955,--,0.479160011,1.292065024,1.610682011
DISH UW Equity,DISH Network Corp,31.38,Communication Services,Media,5.678873062,13.88390446,16.25055709,19.68763351,10.77858734,16.1361866,28.13076019,0,119.2954025,43.49563217,19.29673195,30.9787178,20.85580254,19.43980217,0.63618499,0.767045021,0.893019974
DK UN Equity,Delek US Holdings Inc,18.31,Energy,"Oil, Gas & Consumable Fuels",10.1530056,18.83051872,1.658385494,7.828396797,3.689538956,2.110610008,6.607697964,0,122.6992874,32.09526443,57.98690414,10.18379879,14.22830868,5.706515789,0.405492991,0.741925001,1.257820964
DKS UN Equity,Dick's Sporting Goods Inc,34.14,Consumer Discretionary,Specialty Retail,8.142020226,18.5716095,6.098876676,13.0326519,3.412545919,2.325191021,29.59131622,0,213.4164581,50.60466766,6.22900486,2.565218925,134.8859253,85.02454376,0.042093001,0.075942002,1.382038951
DLA UA Equity,Delta Apparel Inc,19.13,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",5.230883121,6.872289181,0.779422324,7.805720806,1.628461957,2.750055075,20.74586105,0,123.2347412,43.84384918,2.281960964,1.763622046,7.900947094,190.1822357,0.004354,0.555603981,2.58356905
DLB UN Equity,Dolby Laboratories Inc,67.4,Information Technology,"Electronic Equipment, Instruments & Components",7.704394817,8.796357155,18.63637828,26.6167984,19.73815727,16.64742279,87.21550751,0,3.146575928,2.543442011,6.065039158,5.610789776,6.608006001,93.36206055,3.106611013,3.757472038,4.774117947
DLR UN Equity,Digital Realty Trust Inc,129.67,Real Estate,Equity Real Estate Investment Trusts (REITs),2.679955006,5.848134041,-2.02125674,49.42863464,15.88597488,17.64311409,--,5.1,101.5627136,46.88714218,--,--,--,--,--,--,--
DLTR UW Equity,Dollar Tree Inc,78.53,Consumer Discretionary,Multiline Retail,6.71359396,13.90184689,3.528470022,12.90680504,-4.605275154,3.949139118,31.0436554,0,160.3728333,51.24497986,--,4.695408821,--,--,0.152036995,0.152036995,1.203835011
DLX UN Equity,Deluxe Corp,30.49,Industrials,Commercial Services & Supplies,-10.55276299,-26.8854866,10.95516288,0.550750017,-6.038846016,12.82296944,60.33853531,0,162.9088287,47.85559464,19.64811325,18.82621956,11.91115475,0.429618001,0.180464998,0.581058025,1.15752995
DMRC UW Equity,Digimarc Corp,20.93,Information Technology,Software,-61.47002029,-61.98273087,-102.0881368,-132.5966797,-145.5240784,-166.8546753,66.17785645,0,6.264914036,5.398341179,5.812870979,--,5.812870979,--,6.762857914,7.501470089,7.952608109
DNLI UW Equity,Denali Therapeutics Inc,19.37,Health Care,Biotechnology,-16.01530075,-14.68929577,36.17451223,-44.00603867,-750.3914795,-368.6783447,--,0,16.7082386,12.14223385,--,--,--,--,10.26860905,10.26860905,10.58963299
DNOW UN Equity,NOW Inc,8.545,Industrials,Trading Companies & Distributors,-6.748157024,-8.227311134,7.184005422,-0.372754991,-2.845964909,-21.43975067,19.56181526,0,6.29370594,4.525455952,4.420973778,4.432990074,6.927229881,87.19120026,0.46212101,1.396464944,2.694443941
DNR UN Equity,Denbury Resources Inc,0.6987,Energy,"Oil, Gas & Consumable Fuels",6.473043919,16.98950195,15.70025998,45.08834076,24.29985619,22.29335213,36.1550293,0,162.7950745,49.00156021,105.7760468,--,105.7760468,--,0.001417,0.036091,0.49585399
DO UN Equity,Diamond Offshore Drilling Inc,2.61,Energy,Energy Equipment & Services,-4.721114159,-10.48030472,-32.32579815,11.51957321,-36.51311111,-17.68207169,-11.77598572,0,65.88881683,36.50409698,6.389454842,--,4.67556715,--,0.516471028,1.345489025,1.575692058
DOC UN Equity,Physicians Realty Trust,20.23,Real Estate,Equity Real Estate Investment Trusts (REITs),2.700937986,3.060446024,11.28079541,62.43579483,16.11431122,29.34079361,--,0,67.66925049,39.05927277,--,--,--,--,--,--,--
DOCU UW Equity,DocuSign Inc,88.31,Information Technology,Software,-18.07049561,-32.93815231,6.515694703,-16.21836853,-26.38949966,-17.63392639,75.16493225,0,110.2432175,35.13744354,7.524018764,--,6.197072983,--,1.110931993,1.381901979,1.477313042
DOMO UQ Equity,Domo Inc,19.09,Information Technology,Software,-96.71053314,--,-96.68407457,-58.55897903,-78.20829773,-59.52955246,67.69200134,0,--,45.93967056,5.876739025,--,5.218993187,--,0.865576029,1.119797945,1.288244009
DOOR UN Equity,Masonite International Corp,72.47,Industrials,Building Products,6.162788868,7.221113205,6.382923007,13.04677773,2.074014902,4.133183002,20.90309906,0,144.8447266,47.63341141,4.997258186,6.897573948,7.776812077,80.06568146,0.623775005,1.655683994,2.742419004
DORM UW Equity,Dorman Products Inc,57.01,Consumer Discretionary,Auto Components,10.29910278,11.15928745,6.632107,14.41519356,9.41401577,9.141492844,32.66810608,0,4.534478188,3.369411945,1.881600976,2.363441944,2.824604988,228.0081329,0.309987992,2.086888075,3.422146082
DOV UN Equity,Dover Corp,105.65,Industrials,Machinery,11.96066093,23.37113953,10.62864076,18.20944023,9.129753113,13.97237778,36.68162918,0,106.949707,37.41195679,6.958394051,5.807899952,5.827891827,47.53833771,0.227016002,0.922595978,1.456336021
DOW UN Equity,Dow Inc,40.05,Materials,Chemicals,-3.437170029,-7.556927204,9.042862797,6.193311214,-1.986698985,-20.26656151,14.56291676,0,135.9160004,31.6502533,5.636125088,5.595820904,8.197902679,67.45101929,0.223616004,0.677217007,1.574586034
DOX UW Equity,Amdocs Ltd,65.75,Information Technology,IT Services,12.68910789,14.12281418,12.92717859,19.03331757,11.60700512,13.77955055,34.13240814,0,6.244451046,3.971112967,4.612870216,--,4.09402895,--,0.383035004,1.173161983,1.349264979
DPZ UN Equity,Domino's Pizza Inc,331.88,Consumer Discretionary,"Hotels, Restaurants & Leisure",73.28365326,--,11.36807659,20.23447609,10.90886402,17.7294426,38.88270569,0,--,314.7763062,24.48144722,44.80491257,18.07800674,11.58813095,0.420013011,0.883313,1.735484958
DRE UN Equity,Duke Realty Corp,34.51,Real Estate,Equity Real Estate Investment Trusts (REITs),3.607331038,8.858412743,-60.26932742,53.77911758,40.38564682,28.05119896,--,0,57.37432861,34.61485291,--,--,--,--,--,--,--
DRH UN Equity,DiamondRock Hospitality Co,8.18,Real Estate,Equity Real Estate Investment Trusts (REITs),7.499492168,9.668948174,-0.636398814,40.89006424,17.52508926,68.33348083,--,0,62.1387558,34.8454628,--,--,--,--,--,--,--
DRI UN Equity,Darden Restaurants Inc,88.03,Consumer Discretionary,"Hotels, Restaurants & Leisure",17.31732368,27.71441269,9.461364918,16.14604378,6.86763382,7.790312767,19.71892548,0,251.3128357,58.65006638,--,32.185009,126.2330627,-3.008264065,0.100994997,0.137464002,0.343820006
DRNA UW Equity,Dicerna Pharmaceuticals Inc,19.38,Health Care,Biotechnology,-56.84662628,-68.27038574,-29.45532129,-519.515564,-682.5203857,-584.2231445,--,0,15.44005966,3.933485985,--,--,--,--,1.443236947,1.443236947,2.300738096
DRQ UN Equity,Dril-Quip Inc,34.7,Energy,Energy Equipment & Services,0.024421999,0.157303005,3.494823543,9.171033859,-15.22931576,5.591310978,30.16301727,0,0,0,1.005579948,1.29768002,1.894994974,424.5185852,4.115390778,4.115390778,9.082823753
DS UN Equity,Drive Shack Inc,2.56,Consumer Discretionary,"Hotels, Restaurants & Leisure",-19.73806953,-97.8664856,-22.12495507,6.135381222,-16.48332214,-20.44267654,--,0,253.491684,39.57056046,--,--,--,--,0.271613985,--,0.903891027
DSKE UR Equity,Daseke Inc,2.78,Industrials,Road & Rail,-25.48319244,-126.6578751,2.408371056,-7.643795967,-13.65234089,-70.29307556,8.436944962,0,513.477417,67.86824799,8.58839035,--,7.672101021,--,0.321096987,1.25010097,1.386445999
DSSI UN Equity,Diamond S Shipping Inc,9.57,Energy,"Oil, Gas & Consumable Fuels",--,--,9.940959368,--,--,-10.53799343,--,0,75.09866333,41.73460007,--,--,--,--,0.424708009,0.73545301,0.976381004
DT UN Equity,Dynatrace Inc,33.28,Information Technology,Software,--,--,32.43040054,--,-81.41197968,5.272230148,79.96831512,0,60.08029556,27.17065239,--,--,--,--,0.419726998,0.790315986,0.915880978
DTE UN Equity,DTE Energy Co,115.8,Utilities,Multi-Utilities,5.264698029,10.67141438,-2.794222117,24.24027252,8.303195953,13.18297291,48.88818359,0,148.783371,42.04670334,9.760400772,8.727389336,7.385018826,26.69129562,0.023267001,0.434076011,0.772078991
DUK UN Equity,Duke Energy Corp,99.72,Utilities,Electric Utilities,4.384130955,8.360679626,-14.61780773,43.63810349,13.34772491,18.17139053,70.93232727,0,130.7438812,39.46977234,36.61167908,2.360038042,24.73274231,1.970561028,0.021082001,0.093342997,0.62113601
DVA UN Equity,DaVita Inc,80.46,Health Care,Health Care Providers & Services,8.39985466,27.78830528,11.46605267,24.45296669,4.627529144,15.95910263,30.97923088,0,319.3475952,64.55832672,7.611536026,77.09039307,6.23307991,43.27469635,0.469603002,1.226569057,1.555657029
DVN UN Equity,Devon Energy Corp,15.9,Energy,"Oil, Gas & Consumable Fuels",2.115505934,-4.817186832,1.899473992,26.5140419,7.477714062,4.006868839,21.52260971,0,76.94256592,33.20697021,21.90378952,--,9.139903069,--,0.759729981,1.191488981,1.998443007
